id,code_commune,nomcommunecode_departement
1040,104,ROQUEBRUNE CAP MARTIN,6
1041,104,ROQUEBRUNE CAP MARTIN,6
1042,83,MENTON,6
1043,104,ROQUEBRUNE CAP MARTIN,6
1044,12,BEAUSOLEIL,6
1045,104,ROQUEBRUNE CAP MARTIN,6
1046,83,MENTON,6
1047,132,SAORGE,6
1048,83,MENTON,6
1049,104,ROQUEBRUNE CAP MARTIN,6
1050,104,ROQUEBRUNE CAP MARTIN,6
1051,35,CASTELLAR,6
1052,83,MENTON,6
1053,83,MENTON,6
1054,83,MENTON,6
1055,12,BEAUSOLEIL,6
1056,83,MENTON,6
1057,12,BEAUSOLEIL,6
1058,12,BEAUSOLEIL,6
1059,104,ROQUEBRUNE CAP MARTIN,6
1060,12,BEAUSOLEIL,6
1061,104,ROQUEBRUNE CAP MARTIN,6
1062,104,ROQUEBRUNE CAP MARTIN,6
1063,83,MENTON,6
1064,104,ROQUEBRUNE CAP MARTIN,6
1065,83,MENTON,6
1066,104,ROQUEBRUNE CAP MARTIN,6
1067,83,MENTON,6
1068,163,TENDE,6
1069,83,MENTON,6
1070,83,MENTON,6
1071,83,MENTON,6
1072,104,ROQUEBRUNE CAP MARTIN,6
1073,83,MENTON,6
1074,83,MENTON,6
1075,104,ROQUEBRUNE CAP MARTIN,6
1076,83,MENTON,6
1077,83,MENTON,6
1078,104,ROQUEBRUNE CAP MARTIN,6
1079,104,ROQUEBRUNE CAP MARTIN,6
1080,136,SOSPEL,6
1081,83,MENTON,6
1082,12,BEAUSOLEIL,6
1083,104,ROQUEBRUNE CAP MARTIN,6
1084,83,MENTON,6
1085,83,MENTON,6
1086,83,MENTON,6
1087,83,MENTON,6
1088,23,BREIL-SUR-ROYA,6
1089,83,MENTON,6
1090,83,MENTON,6
1091,83,MENTON,6
1092,104,ROQUEBRUNE CAP MARTIN,6
1093,12,BEAUSOLEIL,6
1094,104,ROQUEBRUNE CAP MARTIN,6
1095,104,ROQUEBRUNE CAP MARTIN,6
1096,83,MENTON,6
1097,83,MENTON,6
1098,104,ROQUEBRUNE CAP MARTIN,6
1099,83,MENTON,6
1100,12,BEAUSOLEIL,6
1101,83,MENTON,6
1102,67,GORBIO,6
1103,83,MENTON,6
1104,12,BEAUSOLEIL,6
1105,83,MENTON,6
1106,104,ROQUEBRUNE CAP MARTIN,6
1107,104,ROQUEBRUNE CAP MARTIN,6
1108,83,MENTON,6
1109,83,MENTON,6
1110,83,MENTON,6
1111,83,MENTON,6
1112,12,BEAUSOLEIL,6
1113,104,ROQUEBRUNE CAP MARTIN,6
1114,83,MENTON,6
1115,104,ROQUEBRUNE CAP MARTIN,6
1116,83,MENTON,6
1117,104,ROQUEBRUNE CAP MARTIN,6
1118,83,MENTON,6
1119,83,MENTON,6
1120,83,MENTON,6
1121,83,MENTON,6
1122,83,MENTON,6
1123,104,ROQUEBRUNE CAP MARTIN,6
1124,83,MENTON,6
1125,83,MENTON,6
1126,104,ROQUEBRUNE CAP MARTIN,6
1127,12,BEAUSOLEIL,6
1128,83,MENTON,6
1129,104,ROQUEBRUNE CAP MARTIN,6
1130,83,MENTON,6
1131,83,MENTON,6
1132,83,MENTON,6
1133,83,MENTON,6
1134,83,MENTON,6
1135,104,ROQUEBRUNE CAP MARTIN,6
1136,136,SOSPEL,6
1137,136,SOSPEL,6
1138,83,MENTON,6
1139,12,BEAUSOLEIL,6
1140,83,MENTON,6
1141,83,MENTON,6
1142,132,SAORGE,6
1143,104,ROQUEBRUNE CAP MARTIN,6
1144,12,BEAUSOLEIL,6
1145,12,BEAUSOLEIL,6
1146,83,MENTON,6
1147,113,SAINTE-AGNES,6
1148,83,MENTON,6
1149,83,MENTON,6
1150,83,MENTON,6
1151,83,MENTON,6
1152,104,ROQUEBRUNE CAP MARTIN,6
1153,83,MENTON,6
1154,159,VILLEFRANCHE-SUR-MER,6
1155,73,ISOLA,6
1156,94,PEONE,6
1157,153,VALDEBLORE,6
1158,11,BEAULIEU SUR MER,6
1159,92,PEILLON,6
1160,54,DRAP,6
1161,57,L'ESCARENE,6
1162,32,CAP-D AIL,6
1163,32,CAP-D AIL,6
1164,73,ISOLA,6
1165,158,VILLARS-SUR-VAR,6
1166,127,SAINT-MARTIN-VESUBIE,6
1167,159,VILLEFRANCHE-SUR-MER,6
1168,127,SAINT-MARTIN-VESUBIE,6
1169,73,ISOLA,6
1170,14,BENDEJUN,6
1171,120,SAINT-ETIENNE-DE-TINEE,6
1172,32,CAP-D AIL,6
1173,11,BEAULIEU SUR MER,6
1174,126,SAINT-MARTIN-DU-VAR,6
1175,94,PEONE,6
1176,32,CAP-D AIL,6
1177,48,CONTES,6
1178,150,LA TURBIE,6
1179,73,ISOLA,6
1180,120,SAINT-ETIENNE-DE-TINEE,6
1181,120,SAINT-ETIENNE-DE-TINEE,6
1182,11,BEAULIEU SUR MER,6
1183,48,CONTES,6
1184,48,CONTES,6
1185,159,VILLEFRANCHE-SUR-MER,6
1186,73,ISOLA,6
1187,57,L'ESCARENE,6
1188,73,ISOLA,6
1189,73,ISOLA,6
1190,11,BEAULIEU SUR MER,6
1191,71,GUILLAUMES,6
1192,91,PEILLE,6
1193,94,PEONE,6
1194,73,ISOLA,6
1195,59,EZE,6
1196,94,PEONE,6
1197,66,GILETTE,6
1198,91,PEILLE,6
1199,159,VILLEFRANCHE-SUR-MER,6
1200,73,ISOLA,6
1201,73,ISOLA,6
1202,94,PEONE,6
1203,120,SAINT-ETIENNE-DE-TINEE,6
1204,94,PEONE,6
1205,159,VILLEFRANCHE-SUR-MER,6
1206,159,VILLEFRANCHE-SUR-MER,6
1207,103,ROQUEBILLIERE,6
1208,46,COLOMARS,6
1209,73,ISOLA,6
1210,57,L'ESCARENE,6
1211,121,SAINT-JEAN-CAP-FERRAT,6
1212,153,VALDEBLORE,6
1213,54,DRAP,6
1214,126,SAINT-MARTIN-DU-VAR,6
1215,54,DRAP,6
1216,159,VILLEFRANCHE-SUR-MER,6
1217,32,CAP-D AIL,6
1218,126,SAINT-MARTIN-DU-VAR,6
1219,159,VILLEFRANCHE-SUR-MER,6
1220,32,CAP-D AIL,6
1221,71,GUILLAUMES,6
1222,48,CONTES,6
1223,11,BEAULIEU SUR MER,6
1224,94,PEONE,6
1225,75,LEVENS,6
1226,11,BEAULIEU SUR MER,6
1227,159,VILLEFRANCHE-SUR-MER,6
1228,120,SAINT-ETIENNE-DE-TINEE,6
1229,159,VILLEFRANCHE-SUR-MER,6
1230,73,ISOLA,6
1231,150,LA TURBIE,6
1232,120,SAINT-ETIENNE-DE-TINEE,6
1233,16,BEUIL,6
1234,159,VILLEFRANCHE-SUR-MER,6
1235,11,BEAULIEU SUR MER,6
1236,73,ISOLA,6
1237,94,PEONE,6
1238,11,BEAULIEU SUR MER,6
1239,15,BERRE-LES-ALPES,6
1240,71,GUILLAUMES,6
1241,32,CAP-D AIL,6
1242,141,TOUDON,6
1243,11,BEAULIEU SUR MER,6
1244,11,BEAULIEU SUR MER,6
1245,11,BEAULIEU SUR MER,6
1246,120,SAINT-ETIENNE-DE-TINEE,6
1247,32,CAP-D AIL,6
1248,127,SAINT-MARTIN-VESUBIE,6
1249,73,ISOLA,6
1250,19,BLAUSASC,6
1251,15,BERRE-LES-ALPES,6
1252,11,BEAULIEU SUR MER,6
1253,11,BEAULIEU SUR MER,6
1254,11,BEAULIEU SUR MER,6
1255,159,VILLEFRANCHE-SUR-MER,6
1256,73,ISOLA,6
1257,13,BELVEDERE,6
1258,57,L'ESCARENE,6
1259,121,SAINT-JEAN-CAP-FERRAT,6
1260,121,SAINT-JEAN-CAP-FERRAT,6
1261,77,LUCERAM,6
1262,16,BEUIL,6
1263,75,LEVENS,6
1264,74,LANTOSQUE,6
1265,6,ASPREMONT,6
1266,20,LA BOLLENE-VESUBIE,6
1267,11,BEAULIEU SUR MER,6
1268,73,ISOLA,6
1269,54,DRAP,6
1270,94,PEONE,6
1271,73,ISOLA,6
1272,127,SAINT-MARTIN-VESUBIE,6
1273,94,PEONE,6
1274,11,BEAULIEU SUR MER,6
1275,73,ISOLA,6
1276,102,RIMPLAS,6
1277,120,SAINT-ETIENNE-DE-TINEE,6
1278,77,LUCERAM,6
1279,159,VILLEFRANCHE-SUR-MER,6
1280,159,VILLEFRANCHE-SUR-MER,6
1281,11,BEAULIEU SUR MER,6
1282,31,CANTARON,6
1283,73,ISOLA,6
1284,32,CAP-D AIL,6
1285,150,LA TURBIE,6
1286,75,LEVENS,6
1287,11,BEAULIEU SUR MER,6
1288,150,LA TURBIE,6
1289,16,BEUIL,6
1290,66,GILETTE,6
1291,120,SAINT-ETIENNE-DE-TINEE,6
1292,32,CAP-D AIL,6
1293,42,CLANS,6
1294,94,PEONE,6
1295,48,CONTES,6
1296,120,SAINT-ETIENNE-DE-TINEE,6
1297,109,LA ROQUETTE SUR VAR,6
1298,66,GILETTE,6
1299,127,SAINT-MARTIN-VESUBIE,6
1300,127,SAINT-MARTIN-VESUBIE,6
1301,54,DRAP,6
1302,159,VILLEFRANCHE-SUR-MER,6
1303,127,SAINT-MARTIN-VESUBIE,6
1304,127,SAINT-MARTIN-VESUBIE,6
1305,159,VILLEFRANCHE-SUR-MER,6
1306,120,SAINT-ETIENNE-DE-TINEE,6
1307,46,COLOMARS,6
1308,151,UTELLE,6
1309,57,L'ESCARENE,6
1310,120,SAINT-ETIENNE-DE-TINEE,6
1311,11,BEAULIEU SUR MER,6
1312,121,SAINT-JEAN-CAP-FERRAT,6
1313,75,LEVENS,6
1314,120,SAINT-ETIENNE-DE-TINEE,6
1315,73,ISOLA,6
1316,48,CONTES,6
1317,99,PUGET-THENIERS,6
1318,73,ISOLA,6
1319,32,CAP-D AIL,6
1320,158,VILLARS-SUR-VAR,6
1321,73,ISOLA,6
1322,120,SAINT-ETIENNE-DE-TINEE,6
1323,159,VILLEFRANCHE-SUR-MER,6
1324,32,CAP-D AIL,6
1325,120,SAINT-ETIENNE-DE-TINEE,6
1326,159,VILLEFRANCHE-SUR-MER,6
1327,103,ROQUEBILLIERE,6
1328,159,VILLEFRANCHE-SUR-MER,6
1329,11,BEAULIEU SUR MER,6
1330,59,EZE,6
1331,153,VALDEBLORE,6
1332,109,LA ROQUETTE SUR VAR,6
1333,94,PEONE,6
1334,75,LEVENS,6
1335,159,VILLEFRANCHE-SUR-MER,6
1336,30,LE CANNET,6
1337,84,MOUANS-SARTOUX,6
1338,155,VALLAURIS,6
1339,4,ANTIBES,6
1340,4,ANTIBES,6
1341,4,ANTIBES,6
1342,4,ANTIBES,6
1343,108,LA ROQUETTE SUR SIAGNE,6
1344,155,VALLAURIS,6
1345,4,ANTIBES,6
1346,30,LE CANNET,6
1347,4,ANTIBES,6
1348,155,VALLAURIS,6
1349,4,ANTIBES,6
1350,155,VALLAURIS,6
1351,155,VALLAURIS,6
1352,4,ANTIBES,6
1353,84,MOUANS-SARTOUX,6
1354,4,ANTIBES,6
1355,155,VALLAURIS,6
1356,4,ANTIBES,6
1357,30,LE CANNET,6
1358,155,VALLAURIS,6
1359,4,ANTIBES,6
1360,30,LE CANNET,6
1361,85,MOUGINS,6
1362,155,VALLAURIS,6
1363,4,ANTIBES,6
1364,18,BIOT,6
1365,4,ANTIBES,6
1366,85,MOUGINS,6
1367,4,ANTIBES,6
1368,30,LE CANNET,6
1369,4,ANTIBES,6
1370,108,LA ROQUETTE SUR SIAGNE,6
1371,4,ANTIBES,6
1372,30,LE CANNET,6
1373,155,VALLAURIS,6
1374,30,LE CANNET,6
1375,30,LE CANNET,6
1376,155,VALLAURIS,6
1377,30,LE CANNET,6
1378,4,ANTIBES,6
1379,4,ANTIBES,6
1380,4,ANTIBES,6
1381,4,ANTIBES,6
1382,155,VALLAURIS,6
1383,30,LE CANNET,6
1384,155,VALLAURIS,6
1385,85,MOUGINS,6
1386,4,ANTIBES,6
1387,4,ANTIBES,6
1388,155,VALLAURIS,6
1389,18,BIOT,6
1390,4,ANTIBES,6
1391,155,VALLAURIS,6
1392,18,BIOT,6
1393,4,ANTIBES,6
1394,4,ANTIBES,6
1395,30,LE CANNET,6
1396,84,MOUANS-SARTOUX,6
1397,4,ANTIBES,6
1398,4,ANTIBES,6
1399,155,VALLAURIS,6
1400,155,VALLAURIS,6
1401,85,MOUGINS,6
1402,155,VALLAURIS,6
1403,30,LE CANNET,6
1404,30,LE CANNET,6
1405,4,ANTIBES,6
1406,155,VALLAURIS,6
1407,85,MOUGINS,6
1408,4,ANTIBES,6
1409,4,ANTIBES,6
1410,30,LE CANNET,6
1411,155,VALLAURIS,6
1412,84,MOUANS-SARTOUX,6
1413,30,LE CANNET,6
1414,4,ANTIBES,6
1415,155,VALLAURIS,6
1416,4,ANTIBES,6
1417,4,ANTIBES,6
1418,4,ANTIBES,6
1419,4,ANTIBES,6
1420,4,ANTIBES,6
1421,30,LE CANNET,6
1422,4,ANTIBES,6
1423,4,ANTIBES,6
1424,84,MOUANS-SARTOUX,6
1425,4,ANTIBES,6
1426,30,LE CANNET,6
1427,18,BIOT,6
1428,155,VALLAURIS,6
1429,4,ANTIBES,6
1430,155,VALLAURIS,6
1431,155,VALLAURIS,6
1432,30,LE CANNET,6
1433,30,LE CANNET,6
1434,30,LE CANNET,6
1435,30,LE CANNET,6
1436,18,BIOT,6
1437,4,ANTIBES,6
1438,4,ANTIBES,6
1439,4,ANTIBES,6
1440,4,ANTIBES,6
1441,4,ANTIBES,6
1442,18,BIOT,6
1443,30,LE CANNET,6
1444,85,MOUGINS,6
1445,4,ANTIBES,6
1446,4,ANTIBES,6
1447,155,VALLAURIS,6
1448,4,ANTIBES,6
1449,4,ANTIBES,6
1450,155,VALLAURIS,6
1451,4,ANTIBES,6
1452,30,LE CANNET,6
1453,4,ANTIBES,6
1454,84,MOUANS-SARTOUX,6
1455,30,LE CANNET,6
1456,30,LE CANNET,6
1457,30,LE CANNET,6
1458,4,ANTIBES,6
1459,85,MOUGINS,6
1460,155,VALLAURIS,6
1461,4,ANTIBES,6
1462,155,VALLAURIS,6
1463,30,LE CANNET,6
1464,18,BIOT,6
1465,4,ANTIBES,6
1466,30,LE CANNET,6
1467,30,LE CANNET,6
1468,30,LE CANNET,6
1469,4,ANTIBES,6
1470,4,ANTIBES,6
1471,155,VALLAURIS,6
1472,85,MOUGINS,6
1473,4,ANTIBES,6
1474,4,ANTIBES,6
1475,85,MOUGINS,6
1476,4,ANTIBES,6
1477,155,VALLAURIS,6
1478,30,LE CANNET,6
1479,4,ANTIBES,6
1480,4,ANTIBES,6
1481,18,BIOT,6
1482,30,LE CANNET,6
1483,30,LE CANNET,6
1484,85,MOUGINS,6
1485,85,MOUGINS,6
1486,85,MOUGINS,6
1487,85,MOUGINS,6
1488,108,LA ROQUETTE SUR SIAGNE,6
1489,155,VALLAURIS,6
1490,4,ANTIBES,6
1491,30,LE CANNET,6
1492,4,ANTIBES,6
1493,4,ANTIBES,6
1494,85,MOUGINS,6
1495,4,ANTIBES,6
1496,30,LE CANNET,6
1497,4,ANTIBES,6
1498,108,LA ROQUETTE SUR SIAGNE,6
1499,155,VALLAURIS,6
1500,155,VALLAURIS,6
1501,155,VALLAURIS,6
1502,4,ANTIBES,6
1503,4,ANTIBES,6
1504,30,LE CANNET,6
1505,4,ANTIBES,6
1506,155,VALLAURIS,6
1507,155,VALLAURIS,6
1508,4,ANTIBES,6
1509,4,ANTIBES,6
1510,4,ANTIBES,6
1511,4,ANTIBES,6
1512,4,ANTIBES,6
1513,30,LE CANNET,6
1514,4,ANTIBES,6
1515,4,ANTIBES,6
1516,30,LE CANNET,6
1517,30,LE CANNET,6
1518,30,LE CANNET,6
1519,84,MOUANS-SARTOUX,6
1520,30,LE CANNET,6
1521,4,ANTIBES,6
1522,4,ANTIBES,6
1523,4,ANTIBES,6
1524,155,VALLAURIS,6
1525,4,ANTIBES,6
1526,85,MOUGINS,6
1527,4,ANTIBES,6
1528,155,VALLAURIS,6
1529,155,VALLAURIS,6
1530,4,ANTIBES,6
1531,4,ANTIBES,6
1532,30,LE CANNET,6
1533,30,LE CANNET,6
1534,85,MOUGINS,6
1535,30,LE CANNET,6
1536,4,ANTIBES,6
1537,155,VALLAURIS,6
1538,155,VALLAURIS,6
1539,4,ANTIBES,6
1540,155,VALLAURIS,6
1541,4,ANTIBES,6
1542,155,VALLAURIS,6
1543,4,ANTIBES,6
1544,85,MOUGINS,6
1545,30,LE CANNET,6
1546,4,ANTIBES,6
1547,4,ANTIBES,6
1548,18,BIOT,6
1549,155,VALLAURIS,6
1550,30,LE CANNET,6
1551,30,LE CANNET,6
1552,85,MOUGINS,6
1553,30,LE CANNET,6
1554,30,LE CANNET,6
1555,18,BIOT,6
1556,4,ANTIBES,6
1557,4,ANTIBES,6
1558,4,ANTIBES,6
1559,108,LA ROQUETTE SUR SIAGNE,6
1560,4,ANTIBES,6
1561,4,ANTIBES,6
1562,155,VALLAURIS,6
1563,155,VALLAURIS,6
1564,4,ANTIBES,6
1565,4,ANTIBES,6
1566,4,ANTIBES,6
1567,4,ANTIBES,6
1568,155,VALLAURIS,6
1569,155,VALLAURIS,6
1570,30,LE CANNET,6
1571,4,ANTIBES,6
1572,4,ANTIBES,6
1573,4,ANTIBES,6
1574,4,ANTIBES,6
1575,155,VALLAURIS,6
1576,155,VALLAURIS,6
1577,4,ANTIBES,6
1578,4,ANTIBES,6
1579,30,LE CANNET,6
1580,4,ANTIBES,6
1581,4,ANTIBES,6
1582,4,ANTIBES,6
1583,155,VALLAURIS,6
1584,155,VALLAURIS,6
1585,155,VALLAURIS,6
1586,4,ANTIBES,6
1587,4,ANTIBES,6
1588,30,LE CANNET,6
1589,30,LE CANNET,6
1590,155,VALLAURIS,6
1591,85,MOUGINS,6
1592,30,LE CANNET,6
1593,4,ANTIBES,6
1594,4,ANTIBES,6
1595,108,LA ROQUETTE SUR SIAGNE,6
1596,4,ANTIBES,6
1597,30,LE CANNET,6
1598,4,ANTIBES,6
1599,155,VALLAURIS,6
1600,30,LE CANNET,6
1601,30,LE CANNET,6
1602,108,LA ROQUETTE SUR SIAGNE,6
1603,4,ANTIBES,6
1604,85,MOUGINS,6
1605,4,ANTIBES,6
1606,4,ANTIBES,6
1607,155,VALLAURIS,6
1608,155,VALLAURIS,6
1609,4,ANTIBES,6
1610,4,ANTIBES,6
1611,30,LE CANNET,6
1612,4,ANTIBES,6
1613,4,ANTIBES,6
1614,85,MOUGINS,6
1615,4,ANTIBES,6
1616,4,ANTIBES,6
1617,85,MOUGINS,6
1618,4,ANTIBES,6
1619,4,ANTIBES,6
1620,4,ANTIBES,6
1621,4,ANTIBES,6
1622,4,ANTIBES,6
1623,4,ANTIBES,6
1624,155,VALLAURIS,6
1625,4,ANTIBES,6
1626,155,VALLAURIS,6
1627,4,ANTIBES,6
1628,155,VALLAURIS,6
1629,4,ANTIBES,6
1630,155,VALLAURIS,6
1631,4,ANTIBES,6
1632,85,MOUGINS,6
1633,155,VALLAURIS,6
1634,4,ANTIBES,6
1635,85,MOUGINS,6
1636,4,ANTIBES,6
1637,155,VALLAURIS,6
1638,4,ANTIBES,6
1639,84,MOUANS-SARTOUX,6
1640,30,LE CANNET,6
1641,108,LA ROQUETTE SUR SIAGNE,6
1642,18,BIOT,6
1643,4,ANTIBES,6
1644,30,LE CANNET,6
1645,4,ANTIBES,6
1646,30,LE CANNET,6
1647,4,ANTIBES,6
1648,155,VALLAURIS,6
1649,18,BIOT,6
1650,30,LE CANNET,6
1651,4,ANTIBES,6
1652,30,LE CANNET,6
1653,4,ANTIBES,6
1654,4,ANTIBES,6
1655,30,LE CANNET,6
1656,4,ANTIBES,6
1657,4,ANTIBES,6
1658,30,LE CANNET,6
1659,155,VALLAURIS,6
1660,30,LE CANNET,6
1661,4,ANTIBES,6
1662,4,ANTIBES,6
1663,30,LE CANNET,6
1664,85,MOUGINS,6
1665,4,ANTIBES,6
1666,4,ANTIBES,6
1667,29,CANNES,6
1668,29,CANNES,6
1669,29,CANNES,6
1670,29,CANNES,6
1671,29,CANNES,6
1672,29,CANNES,6
1673,79,MANDELIEU-LA-NAPOULE,6
1674,29,CANNES,6
1675,79,MANDELIEU-LA-NAPOULE,6
1676,69,GRASSE,6
1677,29,CANNES,6
1678,29,CANNES,6
1679,29,CANNES,6
1680,29,CANNES,6
1681,90,PEGOMAS,6
1682,29,CANNES,6
1683,29,CANNES,6
1684,29,CANNES,6
1685,79,MANDELIEU-LA-NAPOULE,6
1686,29,CANNES,6
1687,29,CANNES,6
1688,69,GRASSE,6
1689,29,CANNES,6
1690,29,CANNES,6
1691,29,CANNES,6
1692,29,CANNES,6
1693,29,CANNES,6
1694,79,MANDELIEU-LA-NAPOULE,6
1695,29,CANNES,6
1696,29,CANNES,6
1697,29,CANNES,6
1698,69,GRASSE,6
1699,29,CANNES,6
1700,138,THEOULE-SUR-MER,6
1701,29,CANNES,6
1702,29,CANNES,6
1703,79,MANDELIEU-LA-NAPOULE,6
1704,29,CANNES,6
1705,79,MANDELIEU-LA-NAPOULE,6
1706,69,GRASSE,6
1707,69,GRASSE,6
1708,29,CANNES,6
1709,29,CANNES,6
1710,79,MANDELIEU-LA-NAPOULE,6
1711,29,CANNES,6
1712,69,GRASSE,6
1713,33,CARROS,6
1714,157,VENCE,6
1715,33,CARROS,6
1716,33,CARROS,6
1717,157,VENCE,6
1718,118,SAINT-CEZAIRE-SUR-SIAGNE,6
1719,25,LE BROC,6
1720,157,VENCE,6
1721,130,SAINT-VALLIER-DE-THIEY,6
1722,118,SAINT-CEZAIRE-SUR-SIAGNE,6
1723,33,CARROS,6
1724,65,LA GAUDE,6
1725,10,LE BAR-SUR-LOUP,6
1726,152,VALBONNE,6
1727,152,VALBONNE,6
1728,70,GREOLIERES,6
1729,95,PEYMEINADE,6
1730,152,VALBONNE,6
1731,130,SAINT-VALLIER-DE-THIEY,6
1732,157,VENCE,6
1733,130,SAINT-VALLIER-DE-THIEY,6
1734,118,SAINT-CEZAIRE-SUR-SIAGNE,6
1735,3,ANDON,6
1736,27,CAGNES SUR MER,6
1737,161,VILLENEUVE-LOUBET,6
1738,123,SAINT LAURENT DU VAR,6
1739,44,LA COLLE SUR LOUP,6
1740,123,SAINT LAURENT DU VAR,6
1741,161,VILLENEUVE-LOUBET,6
1742,161,VILLENEUVE-LOUBET,6
1743,161,VILLENEUVE-LOUBET,6
1744,44,LA COLLE SUR LOUP,6
1745,161,VILLENEUVE-LOUBET,6
1746,123,SAINT LAURENT DU VAR,6
1747,123,SAINT LAURENT DU VAR,6
1748,27,CAGNES SUR MER,6
1749,27,CAGNES SUR MER,6
1750,27,CAGNES SUR MER,6
1751,161,VILLENEUVE-LOUBET,6
1752,161,VILLENEUVE-LOUBET,6
1753,27,CAGNES SUR MER,6
1754,161,VILLENEUVE-LOUBET,6
1755,161,VILLENEUVE-LOUBET,6
1756,123,SAINT LAURENT DU VAR,6
1757,123,SAINT LAURENT DU VAR,6
1758,161,VILLENEUVE-LOUBET,6
1759,123,SAINT LAURENT DU VAR,6
1760,161,VILLENEUVE-LOUBET,6
1761,161,VILLENEUVE-LOUBET,6
1762,27,CAGNES SUR MER,6
1763,27,CAGNES SUR MER,6
1764,123,SAINT LAURENT DU VAR,6
1765,27,CAGNES SUR MER,6
1766,161,VILLENEUVE-LOUBET,6
1767,123,SAINT LAURENT DU VAR,6
1768,27,CAGNES SUR MER,6
1769,161,VILLENEUVE-LOUBET,6
1770,123,SAINT LAURENT DU VAR,6
1771,27,CAGNES SUR MER,6
1772,27,CAGNES SUR MER,6
1773,123,SAINT LAURENT DU VAR,6
1774,161,VILLENEUVE-LOUBET,6
1775,123,SAINT LAURENT DU VAR,6
1776,27,CAGNES SUR MER,6
1777,161,VILLENEUVE-LOUBET,6
1778,27,CAGNES SUR MER,6
1779,161,VILLENEUVE-LOUBET,6
1780,27,CAGNES SUR MER,6
1781,27,CAGNES SUR MER,6
1782,27,CAGNES SUR MER,6
1783,128,SAINT-PAUL-DE-VENCE,6
1784,123,SAINT LAURENT DU VAR,6
1785,27,CAGNES SUR MER,6
1786,161,VILLENEUVE-LOUBET,6
1787,44,LA COLLE SUR LOUP,6
1788,27,CAGNES SUR MER,6
1789,27,CAGNES SUR MER,6
1790,123,SAINT LAURENT DU VAR,6
1791,123,SAINT LAURENT DU VAR,6
1792,27,CAGNES SUR MER,6
1793,161,VILLENEUVE-LOUBET,6
1794,123,SAINT LAURENT DU VAR,6
1795,161,VILLENEUVE-LOUBET,6
1796,123,SAINT LAURENT DU VAR,6
1797,161,VILLENEUVE-LOUBET,6
1798,123,SAINT LAURENT DU VAR,6
1799,123,SAINT LAURENT DU VAR,6
1800,27,CAGNES SUR MER,6
1801,128,SAINT-PAUL-DE-VENCE,6
1802,123,SAINT LAURENT DU VAR,6
1803,161,VILLENEUVE-LOUBET,6
1804,27,CAGNES SUR MER,6
1805,161,VILLENEUVE-LOUBET,6
1806,123,SAINT LAURENT DU VAR,6
1807,161,VILLENEUVE-LOUBET,6
1808,27,CAGNES SUR MER,6
1809,27,CAGNES SUR MER,6
1810,27,CAGNES SUR MER,6
1811,161,VILLENEUVE-LOUBET,6
1812,44,LA COLLE SUR LOUP,6
1813,27,CAGNES SUR MER,6
1814,123,SAINT LAURENT DU VAR,6
1815,27,CAGNES SUR MER,6
1816,27,CAGNES SUR MER,6
1817,123,SAINT LAURENT DU VAR,6
1818,27,CAGNES SUR MER,6
1819,123,SAINT LAURENT DU VAR,6
1820,27,CAGNES SUR MER,6
1821,27,CAGNES SUR MER,6
1822,27,CAGNES SUR MER,6
1823,123,SAINT LAURENT DU VAR,6
1824,123,SAINT LAURENT DU VAR,6
1825,123,SAINT LAURENT DU VAR,6
1826,123,SAINT LAURENT DU VAR,6
1827,27,CAGNES SUR MER,6
1828,27,CAGNES SUR MER,6
1829,123,SAINT LAURENT DU VAR,6
1830,161,VILLENEUVE-LOUBET,6
1831,27,CAGNES SUR MER,6
1832,161,VILLENEUVE-LOUBET,6
1833,161,VILLENEUVE-LOUBET,6
1834,44,LA COLLE SUR LOUP,6
1835,161,VILLENEUVE-LOUBET,6
1836,123,SAINT LAURENT DU VAR,6
1837,123,SAINT LAURENT DU VAR,6
1838,27,CAGNES SUR MER,6
1839,161,VILLENEUVE-LOUBET,6
1840,123,SAINT LAURENT DU VAR,6
1841,27,CAGNES SUR MER,6
1842,27,CAGNES SUR MER,6
1843,161,VILLENEUVE-LOUBET,6
1844,27,CAGNES SUR MER,6
1845,27,CAGNES SUR MER,6
1846,161,VILLENEUVE-LOUBET,6
1847,123,SAINT LAURENT DU VAR,6
1848,27,CAGNES SUR MER,6
1849,27,CAGNES SUR MER,6
1850,161,VILLENEUVE-LOUBET,6
1851,161,VILLENEUVE-LOUBET,6
1852,123,SAINT LAURENT DU VAR,6
1853,123,SAINT LAURENT DU VAR,6
1854,27,CAGNES SUR MER,6
1855,27,CAGNES SUR MER,6
1856,123,SAINT LAURENT DU VAR,6
1857,27,CAGNES SUR MER,6
1858,161,VILLENEUVE-LOUBET,6
1859,161,VILLENEUVE-LOUBET,6
1860,27,CAGNES SUR MER,6
1861,161,VILLENEUVE-LOUBET,6
1862,27,CAGNES SUR MER,6
1863,27,CAGNES SUR MER,6
1864,27,CAGNES SUR MER,6
1865,44,LA COLLE SUR LOUP,6
1866,44,LA COLLE SUR LOUP,6
1867,123,SAINT LAURENT DU VAR,6
1868,27,CAGNES SUR MER,6
1869,27,CAGNES SUR MER,6
1870,161,VILLENEUVE-LOUBET,6
1871,161,VILLENEUVE-LOUBET,6
1872,27,CAGNES SUR MER,6
1873,123,SAINT LAURENT DU VAR,6
1874,161,VILLENEUVE-LOUBET,6
1875,27,CAGNES SUR MER,6
1876,123,SAINT LAURENT DU VAR,6
